return_id,item_id,order_id,return_date,reason,refund_amount
RET-002496,ITEM-00059691,ORD-0021524,2024-11-24,Late Delivery,644.46
RET-002497,ITEM-00014941,ORD-0000394,2022-08-29,Changed Mind,120.94
RET-002498,ITEM-00038354,ORD-0021561,2022-02-04,Not as Described,676.68
RET-002499,ITEM-00064476,ORD-0016851,2023-08-30,Damaged,429.9
RET-002500,ITEM-00050383,ORD-0018035,2022-12-08,WrongItem,496.05
RET-002501,ITEM-00069140,ORD-0005827,2022-04-03,Damaged,592.55
RET-002502,ITEM-00029522,ORD-0007480,2023-01-13,Damaged,433.5
RET-002503,ITEM-00064392,ORD-0021229,2022-08-02,Changed Mind,204.64
RET-002504,ITEM-00007749,ORD-0022889,2023-05-21,WrongItem,6.48
RET-002505,ITEM-00045861,ORD-0020691,2024-08-06,Late Delivery,823.2
RET-002506,ITEM-00064871,ORD-0017344,2024-05-21,WrongItem,101.31
RET-002507,ITEM-00011436,ORD-0013462,2023-07-05,Changed Mind,379.46
RET-002508,ITEM-00029484,ORD-0021282,2022-11-22,Changed Mind,271.95
RET-002509,ITEM-00038028,ORD-0010269,2024-09-23,WrongItem,28.48
RET-002510,ITEM-00034139,ORD-0010960,2022-11-16,WrongItem,452.66
RET-002511,ITEM-00066215,ORD-0013372,2022-08-30,WrongItem,493.16
RET-002512,ITEM-00057516,ORD-0017037,2022-11-29,WrongItem,130.72
RET-002513,ITEM-00006908,ORD-0022368,2023-10-05,WrongItem,213.29
RET-002514,ITEM-00045209,ORD-0018578,2024-06-09,Late Delivery,292.8
RET-002515,ITEM-00065915,ORD-0008406,2022-05-17,Damaged,232.38
RET-002516,ITEM-00022571,ORD-0024165,2024-04-21,Damaged,705.3
RET-002517,ITEM-00057788,ORD-0014609,2022-08-18,WrongItem,240.65
RET-002518,ITEM-00030730,ORD-0001604,2022-05-19,WrongItem,227.68
RET-002519,ITEM-00066151,ORD-0009812,2023-08-02,Damaged,109.26
RET-002520,ITEM-00043338,ORD-0004873,2024-01-25,Not as Described,203.39
RET-002521,ITEM-00051503,ORD-0009292,2023-08-17,WrongItem,31.97
RET-002522,ITEM-00027653,ORD-0018626,2023-06-24,Damaged,135.82
RET-002523,ITEM-00029134,ORD-0008556,2023-02-28,Not as Described,368.22
RET-002524,ITEM-00024135,ORD-0022255,2024-12-19,Changed Mind,298.6
RET-002525,ITEM-00037021,ORD-0022839,2024-03-02,Late Delivery,53.52
RET-002526,ITEM-00042965,ORD-0003413,2023-08-18,Damaged,245.39
RET-002527,ITEM-00057865,ORD-0005976,2023-04-03,Not as Described,146.08
RET-002528,ITEM-00014729,ORD-0011524,2024-08-23,Changed Mind,802.85
RET-002529,ITEM-00018109,ORD-0003715,2024-03-08,Changed Mind,140.27
RET-002530,ITEM-00018969,ORD-0024389,2022-08-06,Late Delivery,929.88
RET-002531,ITEM-00049682,ORD-0014983,2022-07-23,Late Delivery,229.3
RET-002532,ITEM-00033389,ORD-0024759,2022-11-10,Not as Described,76.26
RET-002533,ITEM-00055104,ORD-0022925,2024-10-05,WrongItem,658.38
RET-002534,ITEM-00029636,ORD-0023727,2025-01-06,WrongItem,226.22
RET-002535,ITEM-00009019,ORD-0024112,2023-01-02,Damaged,123.92
RET-002536,ITEM-00003099,ORD-0011223,2024-12-27,Damaged,296.15
RET-002537,ITEM-00059375,ORD-0021631,2024-09-07,Damaged,92.31
RET-002538,ITEM-00017062,ORD-0004542,2023-08-12,Changed Mind,727.47
RET-002539,ITEM-00053689,ORD-0013470,2023-07-07,Not as Described,42.02
RET-002540,ITEM-00013497,ORD-0010886,2023-01-05,WrongItem,43.88
RET-002541,ITEM-00038814,ORD-0008673,2023-05-12,Damaged,369.2
RET-002542,ITEM-00046556,ORD-0020729,2022-03-30,WrongItem,1076.75
RET-002543,ITEM-00010348,ORD-0022458,2023-05-24,Late Delivery,115.64
RET-002544,ITEM-00056417,ORD-0013217,2023-03-23,Changed Mind,851.8
RET-002545,ITEM-00058382,ORD-0003932,2024-02-21,Changed Mind,104.76
RET-002546,ITEM-00064632,ORD-0003201,2022-10-24,WrongItem,129.92
RET-002547,ITEM-00016834,ORD-0009984,2024-08-14,Late Delivery,737.48
RET-002548,ITEM-00068886,ORD-0004614,2022-11-07,Late Delivery,364.5
RET-002549,ITEM-00069366,ORD-0000262,2023-11-27,Late Delivery,655.36
RET-002550,ITEM-00044343,ORD-0007517,2023-12-23,Changed Mind,162.29
RET-002551,ITEM-00044751,ORD-0003941,2024-10-31,Not as Described,86.87
RET-002552,ITEM-00005256,ORD-0012553,2024-06-15,Not as Described,15.65
RET-002553,ITEM-00057512,ORD-0023234,2024-11-19,Late Delivery,392.67
RET-002554,ITEM-00041050,ORD-0005187,2022-11-28,Not as Described,225.39
RET-002555,ITEM-00040945,ORD-0022286,2022-12-03,Damaged,107.1
RET-002556,ITEM-00044774,ORD-0016149,2023-03-05,Damaged,252.5
RET-002557,ITEM-00064321,ORD-0024286,2024-12-25,Damaged,191.0
RET-002558,ITEM-00033213,ORD-0013099,2023-07-15,WrongItem,967.6
RET-002559,ITEM-00053437,ORD-0001305,2022-03-20,Changed Mind,335.38
RET-002560,ITEM-00021906,ORD-0013315,2022-10-11,WrongItem,75.3
RET-002561,ITEM-00000782,ORD-0008176,2024-09-15,WrongItem,78.92
RET-002562,ITEM-00006843,ORD-0021763,2024-05-25,Damaged,473.12
RET-002563,ITEM-00038383,ORD-0000852,2022-08-25,WrongItem,119.56
RET-002564,ITEM-00002885,ORD-0019816,2024-05-05,Late Delivery,188.4
RET-002565,ITEM-00005558,ORD-0002444,2024-09-20,Damaged,10.21
RET-002566,ITEM-00009614,ORD-0004549,2022-11-15,Not as Described,719.64
RET-002567,ITEM-00020309,ORD-0014332,2023-08-28,WrongItem,14.79
RET-002568,ITEM-00061679,ORD-0021444,2023-03-21,Damaged,226.13
RET-002569,ITEM-00001779,ORD-0018131,2023-07-17,Changed Mind,251.76
RET-002570,ITEM-00068483,ORD-0015874,2023-02-11,Changed Mind,110.5
RET-002571,ITEM-00045386,ORD-0016300,2022-06-21,WrongItem,169.25
RET-002572,ITEM-00032476,ORD-0001867,2023-04-05,Changed Mind,192.6
RET-002573,ITEM-00012203,ORD-0012147,2023-07-18,Damaged,198.87
RET-002574,ITEM-00022287,ORD-0006496,2024-09-01,WrongItem,569.24
RET-002575,ITEM-00020959,ORD-0017892,2023-12-17,Late Delivery,69.0
RET-002576,ITEM-00052209,ORD-0015224,2023-12-15,Damaged,149.28
RET-002577,ITEM-00011934,ORD-0015733,2022-08-28,Late Delivery,103.35
RET-002578,ITEM-00023181,ORD-0002523,2023-03-03,Changed Mind,89.46
RET-002579,ITEM-00027039,ORD-0022415,2024-05-25,WrongItem,581.35
RET-002580,ITEM-00048200,ORD-0023966,2023-03-26,Late Delivery,747.88
RET-002581,ITEM-00069875,ORD-0011665,2022-07-25,Late Delivery,624.75
RET-002582,ITEM-00008986,ORD-0022148,2022-08-16,Late Delivery,161.38
RET-002583,ITEM-00058140,ORD-0008465,2023-07-14,WrongItem,425.1
RET-002584,ITEM-00066915,ORD-0005387,2024-11-06,Not as Described,102.48
RET-002585,ITEM-00062644,ORD-0018545,2023-01-30,Damaged,823.3
RET-002586,ITEM-00065417,ORD-0008557,2025-01-29,Late Delivery,176.7
RET-002587,ITEM-00050080,ORD-0023267,2023-01-21,Changed Mind,362.34
RET-002588,ITEM-00040565,ORD-0023061,2023-02-26,WrongItem,44.7
RET-002589,ITEM-00010924,ORD-0023674,2022-03-21,Late Delivery,482.15
RET-002590,ITEM-00065371,ORD-0004912,2022-07-14,Damaged,145.92
RET-002591,ITEM-00062026,ORD-0002757,2023-07-07,Late Delivery,1199.1
RET-002592,ITEM-00029392,ORD-0009579,2023-01-01,Late Delivery,47.92
RET-002593,ITEM-00007309,ORD-0022274,2022-12-01,WrongItem,169.66
RET-002594,ITEM-00016436,ORD-0011744,2023-10-18,Damaged,127.12
RET-002595,ITEM-00043379,ORD-0003024,2024-12-18,Damaged,171.7
RET-002596,ITEM-00066749,ORD-0000564,2022-07-03,WrongItem,620.64
RET-002597,ITEM-00027332,ORD-0005904,2022-09-30,Late Delivery,466.62
RET-002598,ITEM-00025035,ORD-0008354,2023-08-06,Not as Described,87.71
RET-002599,ITEM-00064002,ORD-0008304,2024-06-12,Damaged,423.33
RET-002600,ITEM-00001619,ORD-0004270,2024-07-02,Not as Described,1042.5
RET-002601,ITEM-00040940,ORD-0004681,2024-05-04,WrongItem,839.65
RET-002602,ITEM-00068449,ORD-0011009,2024-02-10,Late Delivery,216.84
RET-002603,ITEM-00035433,ORD-0003657,2024-04-27,Late Delivery,23.76
RET-002604,ITEM-00048082,ORD-0004663,2022-12-28,Damaged,705.3
RET-002605,ITEM-00010273,ORD-0021872,2023-10-23,Damaged,613.98
RET-002606,ITEM-00018249,ORD-0010713,2024-02-26,WrongItem,570.2
RET-002607,ITEM-00027976,ORD-0018109,2024-03-28,Late Delivery,335.8
RET-002608,ITEM-00048766,ORD-0021954,2023-11-16,Damaged,590.55
RET-002609,ITEM-00045950,ORD-0004614,2023-11-17,Late Delivery,96.13
RET-002610,ITEM-00031642,ORD-0011225,2024-04-20,Late Delivery,669.24
RET-002611,ITEM-00051268,ORD-0022990,2022-05-19,Not as Described,26.04
RET-002612,ITEM-00060756,ORD-0014841,2022-03-17,Damaged,118.26
RET-002613,ITEM-00037418,ORD-0016188,2023-08-01,Changed Mind,97.3
RET-002614,ITEM-00009026,ORD-0020849,2023-03-02,Not as Described,321.1
RET-002615,ITEM-00054282,ORD-0016797,2022-10-03,Late Delivery,1099.1
RET-002616,ITEM-00042405,ORD-0010725,2023-09-11,Late Delivery,824.15
RET-002617,ITEM-00042543,ORD-0004718,2023-03-12,Changed Mind,739.52
RET-002618,ITEM-00028518,ORD-0010894,2022-09-11,Late Delivery,976.92
RET-002619,ITEM-00032089,ORD-0007828,2022-06-11,Damaged,974.08
RET-002620,ITEM-00009819,ORD-0019598,2022-12-15,WrongItem,168.93
RET-002621,ITEM-00029746,ORD-0002674,2024-12-05,Changed Mind,138.87
RET-002622,ITEM-00045759,ORD-0003124,2022-10-04,Not as Described,959.4
RET-002623,ITEM-00064747,ORD-0021200,2022-04-22,Not as Described,76.24
RET-002624,ITEM-00006623,ORD-0009854,2024-10-03,WrongItem,79.08
RET-002625,ITEM-00001240,ORD-0010187,2023-12-03,WrongItem,195.63
RET-002626,ITEM-00004838,ORD-0001415,2023-01-15,WrongItem,155.28
RET-002627,ITEM-00063643,ORD-0018945,2022-02-26,Damaged,490.2
RET-002628,ITEM-00014204,ORD-0001392,2024-01-12,Damaged,145.92
RET-002629,ITEM-00003664,ORD-0024880,2024-11-16,WrongItem,977.36
RET-002630,ITEM-00023088,ORD-0009015,2022-11-19,Late Delivery,615.16
RET-002631,ITEM-00010205,ORD-0023444,2023-09-01,Late Delivery,492.78
RET-002632,ITEM-00053053,ORD-0023467,2025-03-21,WrongItem,801.25
RET-002633,ITEM-00057147,ORD-0018673,2024-02-18,Damaged,790.05
RET-002634,ITEM-00006540,ORD-0008591,2023-08-25,Late Delivery,521.04
RET-002635,ITEM-00004289,ORD-0010873,2023-12-02,Late Delivery,155.45
RET-002636,ITEM-00040139,ORD-0014798,2022-04-07,Late Delivery,200.82
RET-002637,ITEM-00053705,ORD-0009985,2024-10-03,WrongItem,62.58
RET-002638,ITEM-00069122,ORD-0002535,2024-03-29,Damaged,763.72
RET-002639,ITEM-00025559,ORD-0015266,2023-08-30,Changed Mind,239.77
RET-002640,ITEM-00037645,ORD-0017487,2022-12-04,Damaged,549.6
RET-002641,ITEM-00043707,ORD-0005540,2023-03-11,Damaged,642.96
RET-002642,ITEM-00063156,ORD-0006599,2022-07-14,Not as Described,245.41
RET-002643,ITEM-00007345,ORD-0023751,2024-09-24,Damaged,1233.8
RET-002644,ITEM-00066823,ORD-0016049,2024-06-30,Late Delivery,37.21
RET-002645,ITEM-00022279,ORD-0016695,2022-09-29,WrongItem,551.7
RET-002646,ITEM-00017059,ORD-0012058,2023-09-06,Not as Described,340.11
RET-002647,ITEM-00031711,ORD-0021463,2023-07-05,Late Delivery,992.3
RET-002648,ITEM-00004475,ORD-0018848,2023-08-10,Not as Described,246.53
RET-002649,ITEM-00000938,ORD-0017411,2022-12-18,Late Delivery,220.03
RET-002650,ITEM-00053102,ORD-0024402,2023-10-30,Changed Mind,243.5
RET-002651,ITEM-00007209,ORD-0019493,2022-10-07,WrongItem,86.52
RET-002652,ITEM-00057628,ORD-0004249,2022-03-20,Not as Described,899.84
RET-002653,ITEM-00017108,ORD-0000668,2023-05-06,WrongItem,930.45
RET-002654,ITEM-00002541,ORD-0010615,2022-06-06,WrongItem,578.04
RET-002655,ITEM-00033614,ORD-0013333,2022-07-07,Late Delivery,592.62
RET-002656,ITEM-00045442,ORD-0001061,2024-07-01,Damaged,111.56
RET-002657,ITEM-00068396,ORD-0023030,2023-07-02,Damaged,396.08
RET-002658,ITEM-00067283,ORD-0005074,2022-10-21,WrongItem,1117.6
RET-002659,ITEM-00027492,ORD-0013723,2023-01-23,Late Delivery,48.66
RET-002660,ITEM-00019942,ORD-0017962,2024-06-13,Late Delivery,111.32
RET-002661,ITEM-00056726,ORD-0001997,2023-03-24,Not as Described,202.68
RET-002662,ITEM-00046530,ORD-0017076,2022-09-24,WrongItem,364.72
RET-002663,ITEM-00041038,ORD-0013854,2024-04-14,Late Delivery,17.49
RET-002664,ITEM-00043608,ORD-0021446,2023-04-22,Changed Mind,365.44
RET-002665,ITEM-00052872,ORD-0022718,2024-03-18,Not as Described,479.58
RET-002666,ITEM-00056465,ORD-0012091,2023-06-23,Damaged,31.38
RET-002667,ITEM-00024487,ORD-0018594,2022-07-16,WrongItem,795.85
RET-002668,ITEM-00067792,ORD-0014082,2022-09-11,Late Delivery,134.0
RET-002669,ITEM-00037510,ORD-0018989,2022-05-03,Late Delivery,555.6
RET-002670,ITEM-00039032,ORD-0017846,2024-04-28,WrongItem,677.84
RET-002671,ITEM-00009788,ORD-0003364,2023-11-01,Damaged,104.66
RET-002672,ITEM-00018232,ORD-0000766,2023-06-22,Damaged,474.24
RET-002673,ITEM-00006688,ORD-0023663,2023-02-24,WrongItem,623.32
RET-002674,ITEM-00064554,ORD-0013010,2022-09-25,WrongItem,918.6
RET-002675,ITEM-00067280,ORD-0003962,2024-07-22,Late Delivery,887.28
RET-002676,ITEM-00008934,ORD-0008717,2023-08-08,Late Delivery,425.52
RET-002677,ITEM-00067500,ORD-0017174,2023-11-18,Not as Described,330.94
RET-002678,ITEM-00066276,ORD-0005093,2024-03-09,Not as Described,527.25
RET-002679,ITEM-00055546,ORD-0019951,2023-05-14,Late Delivery,99.57
RET-002680,ITEM-00026706,ORD-0002332,2023-04-26,Damaged,475.1
RET-002681,ITEM-00029119,ORD-0004562,2022-11-16,Damaged,76.71
RET-002682,ITEM-00038308,ORD-0019494,2024-08-24,Changed Mind,445.05
RET-002683,ITEM-00025997,ORD-0014444,2024-09-27,WrongItem,590.45
RET-002684,ITEM-00063918,ORD-0022499,2022-06-08,Late Delivery,222.16
RET-002685,ITEM-00057436,ORD-0008608,2024-02-13,Changed Mind,257.7
RET-002686,ITEM-00056054,ORD-0012581,2024-09-21,Damaged,241.5
RET-002687,ITEM-00004320,ORD-0005711,2024-02-12,WrongItem,738.56
RET-002688,ITEM-00000370,ORD-0013924,2023-12-18,Late Delivery,401.98
RET-002689,ITEM-00015015,ORD-0010499,2024-03-03,Damaged,116.12
RET-002690,ITEM-00012916,ORD-0000337,2022-05-13,Damaged,243.33
RET-002691,ITEM-00019643,ORD-0009724,2023-01-19,Damaged,328.48
RET-002692,ITEM-00020329,ORD-0003804,2023-09-11,Late Delivery,118.53
RET-002693,ITEM-00063718,ORD-0009220,2022-02-25,Not as Described,429.64
RET-002694,ITEM-00015958,ORD-0002704,2023-07-09,Changed Mind,76.18
RET-002695,ITEM-00002773,ORD-0015299,2023-08-01,Late Delivery,242.35
RET-002696,ITEM-00033103,ORD-0005910,2024-12-29,Changed Mind,237.6
RET-002697,ITEM-00051915,ORD-0015654,2024-03-24,Changed Mind,39.4
RET-002698,ITEM-00014817,ORD-0010678,2023-05-22,Changed Mind,444.6
RET-002699,ITEM-00041443,ORD-0007973,2023-11-16,Not as Described,235.62
RET-002700,ITEM-00027285,ORD-0011361,2023-06-03,Not as Described,168.73
RET-002701,ITEM-00063396,ORD-0003562,2024-11-30,Changed Mind,499.28
RET-002702,ITEM-00023656,ORD-0017692,2024-07-15,Not as Described,41.76
RET-002703,ITEM-00001036,ORD-0001868,2024-06-20,Damaged,34.68
RET-002704,ITEM-00066829,ORD-0022853,2024-05-17,,554.0
RET-002705,ITEM-00041693,ORD-0023537,2024-05-25,Changed Mind,128.08
RET-002706,ITEM-00016265,ORD-0023221,2024-04-13,Not as Described,107.17
RET-002707,ITEM-00028357,ORD-0007749,2022-04-10,Late Delivery,35.68
RET-002708,ITEM-00005810,ORD-0004776,2022-04-14,Not as Described,413.56
RET-002709,ITEM-00041564,ORD-0012515,2024-11-19,Late Delivery,890.04
RET-002710,ITEM-00046781,ORD-0018905,2022-06-03,Not as Described,351.22
RET-002711,ITEM-00025397,ORD-0011779,2024-02-04,Late Delivery,103.98
RET-002712,ITEM-00004223,ORD-0011399,2022-04-25,Not as Described,346.6
RET-002713,ITEM-00058530,ORD-0019405,2022-07-31,Damaged,71.83
RET-002714,ITEM-00047167,ORD-0016648,2023-02-16,Late Delivery,143.8
RET-002715,ITEM-00009793,ORD-0012357,2022-10-25,Damaged,101.52
RET-002716,ITEM-00062085,ORD-0010295,2022-09-23,Late Delivery,157.44
RET-002717,ITEM-00009096,ORD-0001010,2023-04-25,Damaged,131.75
RET-002718,ITEM-00042353,ORD-0007913,2023-08-04,Damaged,30.26
RET-002719,ITEM-00026888,ORD-0011860,2022-11-13,Damaged,401.01
RET-002720,ITEM-00032406,ORD-0002350,2023-03-11,Late Delivery,262.44
RET-002721,ITEM-00056020,ORD-0005433,2024-08-31,WrongItem,1134.25
RET-002722,ITEM-00067512,ORD-0003874,2023-04-03,Late Delivery,63.86
RET-002723,ITEM-00015257,ORD-0013375,2024-05-25,Late Delivery,466.52
RET-002724,ITEM-00011152,ORD-0024703,2023-07-21,Changed Mind,219.72
RET-002725,ITEM-00014802,ORD-0019289,2023-03-07,Changed Mind,462.48
RET-002726,ITEM-00049213,ORD-0020651,2023-11-25,Damaged,101.36
RET-002727,ITEM-00068784,ORD-0022796,2023-11-10,Changed Mind,144.89
RET-002728,ITEM-00052476,ORD-0016331,2024-08-18,Not as Described,711.54
RET-002729,ITEM-00031702,ORD-0022080,2024-11-09,Not as Described,98.61
RET-002730,ITEM-00001581,ORD-0021144,2024-05-08,Damaged,281.36
RET-002731,ITEM-00035007,ORD-0005272,2022-09-07,Damaged,523.02
RET-002732,ITEM-00000406,ORD-0003130,2022-04-02,Not as Described,126.38
RET-002733,ITEM-00060069,ORD-0004946,2023-07-01,Damaged,103.1
RET-002734,ITEM-00029492,ORD-0018284,2023-05-10,Changed Mind,315.14
RET-002735,ITEM-00059161,ORD-0002377,2023-10-05,Damaged,197.14
RET-002736,ITEM-00027412,ORD-0023615,2024-12-30,Changed Mind,901.1
RET-002737,ITEM-00016136,ORD-0006165,2024-03-13,Not as Described,147.51
RET-002738,ITEM-00009541,ORD-0005192,2025-01-05,Damaged,187.92
RET-002739,ITEM-00051589,ORD-0005189,2023-03-21,WrongItem,344.67
RET-002740,ITEM-00018863,ORD-0002130,2024-06-23,Damaged,1167.4
RET-002741,ITEM-00054212,ORD-0009708,2023-01-11,Changed Mind,223.04
RET-002742,ITEM-00003571,ORD-0023822,2024-02-22,WrongItem,843.64
RET-002743,ITEM-00048241,ORD-0015972,2022-08-05,WrongItem,175.38
RET-002744,ITEM-00026537,ORD-0016013,2024-07-08,Changed Mind,217.17
RET-002745,ITEM-00009597,ORD-0023504,2022-02-09,Damaged,374.79
RET-002746,ITEM-00062783,ORD-0020335,2023-07-27,Changed Mind,112.85
RET-002747,ITEM-00045998,ORD-0000517,2024-04-17,Damaged,90.38
RET-002748,ITEM-00024641,ORD-0008374,2024-12-23,Not as Described,26.28
RET-002749,ITEM-00021059,ORD-0006996,2023-11-16,WrongItem,86.98
RET-002750,ITEM-00046721,ORD-0008878,2023-09-11,Not as Described,743.65
RET-002751,ITEM-00028892,ORD-0013510,2024-04-26,WrongItem,417.16
RET-002752,ITEM-00024591,ORD-0012677,2024-01-23,Not as Described,124.12
RET-002753,ITEM-00004120,ORD-0011556,2023-08-26,Not as Described,518.45
RET-002754,ITEM-00066994,ORD-0017019,2022-06-11,Changed Mind,31.74
RET-002755,ITEM-00002720,ORD-0022391,2023-08-13,WrongItem,163.3
RET-002756,ITEM-00046520,ORD-0006461,2024-09-21,Damaged,191.35
RET-002757,ITEM-00068464,ORD-0014595,2024-02-28,Damaged,975.75
RET-002758,ITEM-00066188,ORD-0021264,2023-09-05,Late Delivery,155.29
RET-002759,ITEM-00014461,ORD-0009640,2023-10-28,Not as Described,114.37
RET-002760,ITEM-00002180,ORD-0012058,2023-01-19,Changed Mind,1202.6
RET-002761,ITEM-00064930,ORD-0010045,2022-03-22,Not as Described,341.8
RET-002762,ITEM-00010571,ORD-0008455,2022-11-19,Changed Mind,250.17
RET-002763,ITEM-00057103,ORD-0024764,2022-11-10,Damaged,736.41
RET-002764,ITEM-00068143,ORD-0015230,2022-09-13,Changed Mind,305.48
RET-002765,ITEM-00065717,ORD-0008454,2023-12-28,Not as Described,1136.6
RET-002766,ITEM-00015085,ORD-0002618,2023-11-22,Late Delivery,967.35
RET-002767,ITEM-00065524,ORD-0019594,2023-07-12,WrongItem,198.64
RET-002768,ITEM-00057435,ORD-0002592,2022-12-11,Not as Described,976.76
RET-002769,ITEM-00063383,ORD-0003265,2024-05-01,Not as Described,302.0
RET-002770,ITEM-00052637,ORD-0015228,2023-05-13,Late Delivery,228.08
RET-002771,ITEM-00010708,ORD-0001942,2023-11-15,WrongItem,881.0
RET-002772,ITEM-00018890,ORD-0012289,2024-05-30,WrongItem,235.65
RET-002773,ITEM-00011500,ORD-0021979,2024-09-23,Not as Described,1203.15
RET-002774,ITEM-00030233,ORD-0003807,2023-05-20,Not as Described,400.94
RET-002775,ITEM-00060927,ORD-0016073,2022-03-21,Not as Described,410.78
RET-002776,ITEM-00063284,ORD-0024231,2023-09-15,Damaged,37.13
RET-002777,ITEM-00050959,ORD-0002927,2022-06-16,Changed Mind,130.4
RET-002778,ITEM-00026073,ORD-0017180,2023-08-09,Damaged,467.28
RET-002779,ITEM-00046337,ORD-0024229,2023-11-18,Not as Described,562.64
RET-002780,ITEM-00008338,ORD-0023387,2024-03-05,Damaged,488.84
RET-002781,ITEM-00069256,ORD-0009921,2022-12-12,WrongItem,62.17
RET-002782,ITEM-00067983,ORD-0002691,2022-12-13,Late Delivery,140.04
RET-002783,ITEM-00062696,ORD-0013906,2023-02-10,Not as Described,1008.55
RET-002784,ITEM-00017222,ORD-0009662,2023-09-04,Damaged,479.7
RET-002785,ITEM-00062330,ORD-0024910,2024-03-20,Not as Described,216.98
RET-002786,ITEM-00060328,ORD-0018050,2023-06-09,Damaged,987.2
RET-002787,ITEM-00007354,ORD-0017472,2022-02-08,Not as Described,226.86
RET-002788,ITEM-00021713,ORD-0015408,2022-07-06,WrongItem,642.28
RET-002789,ITEM-00013447,ORD-0004016,2022-02-22,WrongItem,312.16
RET-002790,ITEM-00020260,ORD-0013144,2024-01-10,WrongItem,1160.45
RET-002791,ITEM-00029251,ORD-0010190,2023-10-19,Not as Described,1078.8
RET-002792,ITEM-00007326,ORD-0006405,2023-08-12,Late Delivery,122.7
RET-002793,ITEM-00009974,ORD-0002909,2023-12-10,WrongItem,361.54
RET-002794,ITEM-00028087,ORD-0007473,2024-08-28,Late Delivery,722.58
RET-002795,ITEM-00018979,ORD-0014421,2023-10-21,WrongItem,140.55
RET-002796,ITEM-00015227,ORD-0021461,2024-10-01,Damaged,153.28
RET-002797,ITEM-00041129,ORD-0006412,2023-05-17,Damaged,32.52
RET-002798,ITEM-00056347,ORD-0013837,2024-06-11,WrongItem,1010.15
RET-002799,ITEM-00016176,ORD-0014194,2022-10-10,Damaged,660.92
RET-002800,ITEM-00045903,ORD-0002164,2022-06-02,WrongItem,22.84
RET-002801,ITEM-00027437,ORD-0009107,2022-04-02,Late Delivery,128.15
RET-002802,ITEM-00065302,ORD-0024224,2024-02-12,Not as Described,72.08
RET-002803,ITEM-00047854,ORD-0015910,2024-05-12,Changed Mind,800.72
RET-002804,ITEM-00031390,ORD-0022745,2024-02-19,Not as Described,296.73
RET-002805,ITEM-00031479,ORD-0001315,2022-09-28,Changed Mind,1195.15
RET-002806,ITEM-00030227,ORD-0009114,2023-04-06,Late Delivery,568.2
RET-002807,ITEM-00012802,ORD-0003044,2024-07-09,Damaged,237.08
RET-002808,ITEM-00046492,ORD-0001342,2024-09-06,Damaged,604.1
RET-002809,ITEM-00002479,ORD-0010405,2024-10-07,WrongItem,102.51
RET-002810,ITEM-00043113,ORD-0023843,2023-06-12,Late Delivery,373.47
RET-002811,ITEM-00066396,ORD-0009124,2022-12-18,WrongItem,611.2
RET-002812,ITEM-00034656,ORD-0005820,2023-01-04,Changed Mind,331.66
RET-002813,ITEM-00017539,ORD-0021423,2022-06-02,Late Delivery,90.78
RET-002814,ITEM-00044986,ORD-0009664,2023-09-07,Changed Mind,128.0
RET-002815,ITEM-00057475,ORD-0004236,2023-04-01,Late Delivery,196.74
RET-002816,ITEM-00000529,ORD-0002529,2023-01-05,Not as Described,490.74
RET-002817,ITEM-00013657,ORD-0007309,2024-07-25,WrongItem,26.56
RET-002818,ITEM-00035977,ORD-0019303,2024-01-01,Late Delivery,184.3
RET-002819,ITEM-00055749,ORD-0011421,2023-07-05,WrongItem,133.88
RET-002820,ITEM-00047945,ORD-0011834,2022-10-30,Not as Described,161.08
RET-002821,ITEM-00005093,ORD-0022372,2025-01-04,Changed Mind,72.29
RET-002822,ITEM-00065507,ORD-0007647,2022-04-01,Damaged,351.08
RET-002823,ITEM-00064931,ORD-0016912,2022-05-14,Late Delivery,955.35
RET-002824,ITEM-00016929,ORD-0007370,2022-12-06,Late Delivery,429.95
RET-002825,ITEM-00069567,ORD-0004715,2024-12-20,Not as Described,190.24
RET-002826,ITEM-00011194,ORD-0003742,2022-10-13,WrongItem,297.0
RET-002827,ITEM-00019338,ORD-0005729,2022-11-24,Late Delivery,248.65
RET-002828,ITEM-00052754,ORD-0008409,2023-12-07,Damaged,543.35
RET-002829,ITEM-00054960,ORD-0014699,2024-05-17,Late Delivery,385.76
RET-002830,ITEM-00053742,ORD-0015135,2022-02-20,Late Delivery,931.32
RET-002831,ITEM-00039050,ORD-0010996,2024-10-15,Not as Described,135.3
RET-002832,ITEM-00048787,ORD-0009693,2022-12-29,Damaged,269.0
RET-002833,ITEM-00031378,ORD-0013232,2022-09-22,Late Delivery,43.6
RET-002834,ITEM-00000635,ORD-0015405,2023-01-23,Not as Described,-150.79
RET-002835,ITEM-00066839,ORD-0023141,2023-02-14,Damaged,59.92
RET-002836,ITEM-00049059,ORD-0011406,2022-03-06,WrongItem,842.0
RET-002837,ITEM-00008351,ORD-0000231,2022-09-17,Changed Mind,51.02
RET-002838,ITEM-00035387,ORD-0002679,2024-02-12,Damaged,43.07
RET-002839,ITEM-00006278,ORD-0015634,2024-11-11,WrongItem,83.89
RET-002840,ITEM-00043978,ORD-0000046,2024-06-20,WrongItem,572.19
RET-002841,ITEM-00031237,ORD-0000788,2024-10-27,WrongItem,223.14
RET-002842,ITEM-00023847,ORD-0002950,2023-10-26,Damaged,1097.7
