customer_id,recency,frequency,revenue,last_order,R,F,M,RFM_score,segment,aov,clv
CUST-002467,225.0,3,2697.589,2024-05-20 14:23:18,2,2,2,222,At Risk / Lost,899.1963333333333,8092.767
CUST-002468,19.0,3,3873.8905000000004,2024-12-11 23:10:04,2,2,3,223,At Risk / Lost,1291.2968333333336,11621.6715
CUST-002469,147.0,2,2936.6845000000003,2024-08-06 02:20:24,2,1,2,212,At Risk / Lost,1468.3422500000001,8810.053500000002
CUST-002470,230.0,5,6011.365,2024-05-14 23:12:57,2,3,4,234,Loyal Customers,1202.273,18034.095
CUST-002471,204.0,4,4404.8865,2024-06-10 09:50:46,2,3,3,233,Loyal Customers,1101.221625,13214.659499999998
CUST-002472,27.0,3,2416.58,2024-12-04 04:59:39,2,2,2,222,At Risk / Lost,805.5266666666666,7249.74
CUST-002473,399.0,4,2968.969,2023-11-28 20:02:10,2,3,2,232,Others,742.24225,8906.907
CUST-002474,213.0,7,8392.7445,2024-06-01 06:42:26,2,4,4,244,Loyal Customers,1198.9635,25178.233500000002
CUST-002475,473.0,4,4728.711,2023-09-15 19:07:26,2,3,3,233,Loyal Customers,1182.17775,14186.133000000002
CUST-002476,130.0,3,1271.3565,2024-08-23 15:53:14,2,2,1,221,At Risk / Lost,423.7855,3814.0695000000005
CUST-002477,2.0,5,3320.328,2024-12-29 15:10:37,2,3,2,232,Others,664.0656,9960.984
CUST-002478,63.0,5,4907.1875,2024-10-29 05:03:39,2,3,3,233,Loyal Customers,981.4375,14721.5625
CUST-002479,229.0,2,1689.4515000000001,2024-05-16 07:28:23,2,1,1,211,At Risk / Lost,844.7257500000001,5068.3545
CUST-002480,207.0,5,5793.5235,2024-06-07 20:57:33,2,3,4,234,Loyal Customers,1158.7047,17380.5705
CUST-002481,224.0,4,3516.0545,2024-05-21 11:40:43,2,3,2,232,Others,879.013625,10548.1635
CUST-002482,251.0,7,4126.631,2024-04-24 00:18:57,2,4,3,243,Loyal Customers,589.5187142857143,12379.893
CUST-002483,915.0,2,1731.982,2022-06-30 01:16:16,2,1,1,211,At Risk / Lost,865.991,5195.946
CUST-002484,63.0,5,2252.572,2024-10-29 14:20:40,2,3,2,232,Others,450.5144,6757.716
CUST-002485,255.0,4,1976.482,2024-04-20 13:49:35,2,3,1,231,Others,494.1205,5929.446
CUST-002486,5.0,6,6715.685,2024-12-25 23:14:57,2,4,4,244,Loyal Customers,1119.2808333333335,20147.055000000004
CUST-002487,65.0,2,1703.336,2024-10-27 10:50:56,2,1,1,211,At Risk / Lost,851.668,5110.008
CUST-002488,535.0,3,1624.2620000000002,2023-07-15 20:56:25,2,2,1,221,At Risk / Lost,541.4206666666668,4872.786
CUST-002489,483.0,8,6631.7865,2023-09-05 18:37:02,2,4,4,244,Loyal Customers,828.9733125,19895.3595
CUST-002490,320.0,3,2592.1205,2024-02-15 00:29:06,2,2,2,222,At Risk / Lost,864.0401666666667,7776.3615
CUST-002491,49.0,3,2470.03,2024-11-12 17:42:55,2,2,2,222,At Risk / Lost,823.3433333333334,7410.09
CUST-002492,249.0,3,2767.713,2024-04-26 03:59:33,2,2,2,222,At Risk / Lost,922.571,8303.139000000001
CUST-002493,469.0,5,5233.1255,2023-09-19 11:50:54,2,3,3,233,Loyal Customers,1046.6251,15699.3765
CUST-002494,239.0,2,1948.22,2024-05-06 14:46:24,2,1,1,211,At Risk / Lost,974.11,5844.66
CUST-002495,212.0,4,4446.384,2024-06-02 11:41:06,2,3,3,233,Loyal Customers,1111.596,13339.152
CUST-002496,118.0,5,4675.447,2024-09-04 14:32:12,2,3,3,233,Loyal Customers,935.0894000000001,14026.341
CUST-002497,62.0,9,5951.0599999999995,2024-10-30 11:53:04,2,4,4,244,Loyal Customers,661.2288888888888,17853.18
CUST-002498,143.0,3,4031.6945000000005,2024-08-10 21:08:12,2,2,3,223,At Risk / Lost,1343.8981666666668,12095.0835
CUST-002499,114.0,5,5325.431,2024-09-08 07:24:12,2,3,4,234,Loyal Customers,1065.0862,15976.292999999998
CUST-002500,70.0,12,11294.4385,2024-10-22 10:39:48,2,4,4,244,Loyal Customers,941.2032083333334,33883.3155
CUST-002501,524.0,4,3896.755,2023-07-25 23:09:55,2,3,3,233,Loyal Customers,974.18875,11690.265
CUST-002502,399.0,3,1813.4620000000002,2023-11-28 00:34:06,2,2,1,221,At Risk / Lost,604.4873333333334,5440.386
CUST-002503,219.0,3,2841.3165,2024-05-26 17:00:37,2,2,2,222,At Risk / Lost,947.1055,8523.949499999999
CUST-002504,486.0,2,2772.6075,2023-09-02 15:51:01,2,1,2,212,At Risk / Lost,1386.30375,8317.8225
CUST-002505,140.0,10,13538.528,2024-08-13 14:32:43,2,4,4,244,Loyal Customers,1353.8528000000001,40615.584
CUST-002506,596.0,5,5767.031,2023-05-15 09:34:40,2,3,4,234,Loyal Customers,1153.4062,17301.092999999997
CUST-002507,149.0,6,4400.5175,2024-08-04 11:39:10,2,4,3,243,Loyal Customers,733.4195833333333,13201.5525
CUST-002508,184.0,9,10053.387,2024-06-30 01:31:02,2,4,4,244,Loyal Customers,1117.0430000000001,30160.161
CUST-002509,10.0,4,3323.4185,2024-12-21 21:22:01,2,3,2,232,Others,830.854625,9970.255500000001
CUST-002510,552.0,2,2591.019,2023-06-28 16:23:47,2,1,2,212,At Risk / Lost,1295.5095,7773.056999999999
CUST-002511,285.0,3,4752.136,2024-03-21 11:21:31,2,2,3,223,At Risk / Lost,1584.0453333333335,14256.408000000001
CUST-002512,64.0,5,5195.887,2024-10-28 11:37:24,2,3,3,233,Loyal Customers,1039.1774,15587.661000000002
CUST-002513,179.0,5,4434.139,2024-07-05 20:31:46,2,3,3,233,Loyal Customers,886.8278,13302.417000000001
CUST-002514,210.0,4,3662.875,2024-06-04 18:31:46,2,3,3,233,Loyal Customers,915.71875,10988.625
CUST-002515,469.0,4,2348.835,2023-09-19 04:08:53,2,3,2,232,Others,587.20875,7046.505
CUST-002516,297.0,5,2505.3985,2024-03-09 19:49:17,2,3,2,232,Others,501.07969999999995,7516.1955
CUST-002517,75.0,5,1906.509,2024-10-17 00:07:02,2,3,1,231,Others,381.3018,5719.527
CUST-002519,73.0,4,4580.72,2024-10-19 13:45:11,2,3,3,233,Loyal Customers,1145.18,13742.16
CUST-002520,27.0,10,12099.8255,2024-12-04 15:48:38,2,4,4,244,Loyal Customers,1209.9825500000002,36299.476500000004
CUST-002521,304.0,4,4040.0640000000003,2024-03-02 19:11:41,2,3,3,233,Loyal Customers,1010.0160000000001,12120.192000000001
CUST-002522,93.0,3,2288.103,2024-09-29 00:50:28,2,2,2,222,At Risk / Lost,762.701,6864.309
CUST-002523,41.0,11,11988.815,2024-11-20 08:31:34,2,4,4,244,Loyal Customers,1089.8922727272727,35966.445
CUST-002524,78.0,6,3818.1285,2024-10-14 01:47:26,2,4,3,243,Loyal Customers,636.35475,11454.3855
CUST-002525,927.0,1,550.371,2022-06-18 02:34:57,2,1,1,211,At Risk / Lost,550.371,1651.1129999999998
CUST-002526,592.0,3,4895.229,2023-05-19 01:30:35,2,2,3,223,At Risk / Lost,1631.7430000000002,14685.687000000002
CUST-002527,233.0,3,1355.964,2024-05-12 05:16:59,2,2,1,221,At Risk / Lost,451.988,4067.892
CUST-002528,106.0,2,1574.488,2024-09-16 19:48:59,2,1,1,211,At Risk / Lost,787.244,4723.464
CUST-002529,276.0,7,7104.3385,2024-03-30 22:04:32,2,4,4,244,Loyal Customers,1014.9055,21313.0155
CUST-002530,562.0,3,2440.762,2023-06-18 15:05:59,2,2,2,222,At Risk / Lost,813.5873333333334,7322.286
CUST-002531,880.0,2,3143.7214999999997,2022-08-04 16:02:02,2,1,2,212,At Risk / Lost,1571.8607499999998,9431.164499999999
CUST-002532,67.0,6,3094.449,2024-10-25 22:34:02,2,4,2,242,Others,515.7415,9283.346999999998
CUST-002533,75.0,6,6130.5425,2024-10-17 16:47:31,2,4,4,244,Loyal Customers,1021.7570833333333,18391.6275
CUST-002534,347.0,5,5010.8315,2024-01-18 23:22:50,2,3,3,233,Loyal Customers,1002.1663000000001,15032.4945
CUST-002535,683.0,3,2815.7125,2023-02-17 14:03:37,2,2,2,222,At Risk / Lost,938.5708333333333,8447.1375
CUST-002536,97.0,2,1517.152,2024-09-25 01:37:12,2,1,1,211,At Risk / Lost,758.576,4551.456
CUST-002537,108.0,8,9391.277,2024-09-14 10:47:50,2,4,4,244,Loyal Customers,1173.909625,28173.831
CUST-002538,97.0,4,3477.4705000000004,2024-09-25 14:18:50,2,3,2,232,Others,869.3676250000001,10432.411500000002
CUST-002539,281.0,4,5423.2495,2024-03-25 09:33:13,2,3,4,234,Loyal Customers,1355.812375,16269.7485
CUST-002540,268.0,2,2155.687,2024-04-07 06:24:18,2,1,1,211,At Risk / Lost,1077.8435,6467.061
CUST-002541,259.0,5,3961.969,2024-04-16 18:43:01,2,3,3,233,Loyal Customers,792.3938,11885.907
CUST-002542,146.0,3,1965.971,2024-08-07 22:09:16,2,2,1,221,At Risk / Lost,655.3236666666667,5897.9130000000005
CUST-002543,67.0,6,4790.5425000000005,2024-10-25 12:26:29,2,4,3,243,Loyal Customers,798.42375,14371.627500000002
CUST-002544,65.0,4,5451.466,2024-10-27 17:00:32,2,3,4,234,Loyal Customers,1362.8665,16354.398000000001
CUST-002545,87.0,6,5450.799,2024-10-05 09:40:53,2,4,4,244,Loyal Customers,908.4665,16352.397
CUST-002546,89.0,4,3928.4205,2024-10-03 22:00:16,2,3,3,233,Loyal Customers,982.105125,11785.2615
CUST-002547,78.0,8,9438.452,2024-10-14 03:03:02,2,4,4,244,Loyal Customers,1179.8065,28315.356
CUST-002548,420.0,2,3839.5159999999996,2023-11-07 15:21:14,2,1,3,213,At Risk / Lost,1919.7579999999998,11518.547999999999
CUST-002550,738.0,3,2191.3325,2022-12-24 19:46:33,2,2,1,221,At Risk / Lost,730.4441666666667,6573.9974999999995
CUST-002551,140.0,3,3430.6055,2024-08-13 20:39:23,2,2,2,222,At Risk / Lost,1143.5351666666668,10291.8165
CUST-002552,402.0,3,3924.643,2023-11-25 05:50:24,2,2,3,223,At Risk / Lost,1308.2143333333333,11773.929
CUST-002553,615.0,3,4411.114,2023-04-26 02:05:34,2,2,3,223,At Risk / Lost,1470.3713333333333,13233.341999999999
CUST-002554,283.0,3,4323.08,2024-03-23 15:29:32,2,2,3,223,At Risk / Lost,1441.0266666666666,12969.24
CUST-002555,732.0,2,948.4060000000002,2022-12-30 02:52:19,2,1,1,211,At Risk / Lost,474.2030000000001,2845.2180000000008
CUST-002556,626.0,2,1469.47,2023-04-15 18:43:32,2,1,1,211,At Risk / Lost,734.735,4408.41
CUST-002557,398.0,6,8344.9415,2023-11-29 06:33:33,2,4,4,244,Loyal Customers,1390.8235833333335,25034.824500000002
CUST-002558,260.0,4,4617.0015,2024-04-15 16:40:40,2,3,3,233,Loyal Customers,1154.250375,13851.004500000001
CUST-002559,99.0,5,3638.7005,2024-09-23 09:07:38,2,3,2,232,Others,727.7401,10916.1015
CUST-002561,571.0,3,2774.023,2023-06-09 15:04:56,2,2,2,222,At Risk / Lost,924.6743333333334,8322.069
CUST-002562,166.0,4,6764.4220000000005,2024-07-18 04:11:27,2,3,4,234,Loyal Customers,1691.1055000000001,20293.266000000003
CUST-002563,52.0,3,2409.1639999999998,2024-11-09 02:54:06,2,2,2,222,At Risk / Lost,803.0546666666665,7227.491999999999
CUST-002564,332.0,3,4662.986,2024-02-03 04:42:13,2,2,3,223,At Risk / Lost,1554.3286666666665,13988.957999999999
CUST-002565,507.0,5,4939.749,2023-08-12 04:02:59,2,3,3,233,Loyal Customers,987.9498,14819.247
CUST-002566,816.0,1,367.84800000000007,2022-10-07 06:46:34,2,1,1,211,At Risk / Lost,367.84800000000007,1103.5440000000003
CUST-002567,228.0,5,4614.102,2024-05-17 12:33:18,2,3,3,233,Loyal Customers,922.8204,13842.306
CUST-002568,21.0,3,2778.2875,2024-12-10 18:52:28,2,2,2,222,At Risk / Lost,926.0958333333333,8334.8625
CUST-002569,319.0,3,2501.0029999999997,2024-02-16 20:37:48,2,2,2,222,At Risk / Lost,833.6676666666666,7503.008999999999
CUST-002570,110.0,6,4828.1245,2024-09-12 08:44:59,2,4,3,243,Loyal Customers,804.6874166666666,14484.3735
CUST-002571,530.0,3,3592.993,2023-07-20 10:57:12,2,2,2,222,At Risk / Lost,1197.6643333333334,10778.979000000001
CUST-002572,268.0,4,4948.9175,2024-04-07 18:32:21,2,3,3,233,Loyal Customers,1237.229375,14846.752499999999
CUST-002573,165.0,6,7117.3945,2024-07-18 23:25:20,2,4,4,244,Loyal Customers,1186.2324166666667,21352.1835
CUST-002574,48.0,1,1698.134,2024-11-13 19:25:11,2,1,1,211,At Risk / Lost,1698.134,5094.402
CUST-002575,352.0,5,7249.1645,2024-01-14 01:25:51,2,3,4,234,Loyal Customers,1449.8328999999999,21747.493499999997
CUST-002576,161.0,5,2120.41,2024-07-23 19:20:42,2,3,1,231,Others,424.082,6361.23
CUST-002577,437.0,2,1392.9699999999998,2023-10-21 06:40:00,2,1,1,211,At Risk / Lost,696.4849999999999,4178.91
CUST-002578,80.0,7,6169.662499999999,2024-10-12 02:02:54,2,4,4,244,Loyal Customers,881.3803571428571,18508.9875
CUST-002579,457.0,2,2106.2355000000002,2023-10-01 06:21:38,2,1,1,211,At Risk / Lost,1053.1177500000001,6318.7065
CUST-002580,235.0,2,2766.786,2024-05-10 14:25:23,2,1,2,212,At Risk / Lost,1383.393,8300.358
CUST-002581,10.0,7,8271.2625,2024-12-21 10:12:36,2,4,4,244,Loyal Customers,1181.6089285714286,24813.787500000002
CUST-002582,559.0,2,1774.6775,2023-06-21 02:00:45,2,1,1,211,At Risk / Lost,887.33875,5324.0325
CUST-002583,127.0,5,6778.2465,2024-08-26 12:28:29,2,3,4,234,Loyal Customers,1355.6493,20334.7395
CUST-002584,302.0,2,2873.1995,2024-03-04 05:03:59,2,1,2,212,At Risk / Lost,1436.59975,8619.5985
CUST-002585,249.0,4,4757.4345,2024-04-26 06:57:59,2,3,3,233,Loyal Customers,1189.358625,14272.303500000002
CUST-002586,177.0,2,873.98,2024-07-07 12:57:29,2,1,1,211,At Risk / Lost,436.99,2621.94
CUST-002587,309.0,3,4914.541,2024-02-25 23:50:54,2,2,3,223,At Risk / Lost,1638.1803333333335,14743.623
CUST-002588,836.0,3,3103.692,2022-09-17 14:39:39,2,2,2,222,At Risk / Lost,1034.564,9311.076000000001
CUST-002589,21.0,9,8019.6320000000005,2024-12-10 09:40:16,2,4,4,244,Loyal Customers,891.0702222222222,24058.896
CUST-002590,160.0,6,6155.219,2024-07-24 20:15:30,2,4,4,244,Loyal Customers,1025.8698333333334,18465.657000000003
CUST-002591,68.0,7,5353.354,2024-10-24 16:29:17,2,4,4,244,Loyal Customers,764.7648571428572,16060.062000000002
CUST-002592,472.0,2,1095.891,2023-09-16 12:16:28,2,1,1,211,At Risk / Lost,547.9455,3287.6730000000002
CUST-002593,3.0,5,4449.6995,2024-12-28 22:24:32,2,3,3,233,Loyal Customers,889.9399,13349.0985
CUST-002594,157.0,6,6824.4065,2024-07-27 22:34:36,2,4,4,244,Loyal Customers,1137.4010833333334,20473.219500000003
CUST-002595,216.0,3,2341.383,2024-05-29 21:44:07,2,2,2,222,At Risk / Lost,780.4609999999999,7024.148999999999
CUST-002596,70.0,4,4055.3335,2024-10-22 19:25:30,2,3,3,233,Loyal Customers,1013.833375,12166.0005
CUST-002597,583.0,5,3741.498,2023-05-28 05:16:31,2,3,3,233,Loyal Customers,748.2996,11224.494000000002
CUST-002598,87.0,4,1829.255,2024-10-05 18:07:38,2,3,1,231,Others,457.31375,5487.765
CUST-002600,245.0,4,3272.599,2024-04-30 16:40:53,2,3,2,232,Others,818.14975,9817.797
CUST-002601,992.0,2,2637.227,2022-04-14 03:19:30,2,1,2,212,At Risk / Lost,1318.6135,7911.681
CUST-002602,42.0,3,2140.8545000000004,2024-11-19 17:52:33,2,2,1,221,At Risk / Lost,713.6181666666668,6422.563500000001
CUST-002604,70.0,4,4390.4310000000005,2024-10-22 22:26:22,2,3,3,233,Loyal Customers,1097.6077500000001,13171.293000000001
CUST-002605,128.0,4,4026.473,2024-08-25 15:29:43,2,3,3,233,Loyal Customers,1006.61825,12079.419
CUST-002606,176.0,5,4427.369,2024-07-08 07:20:06,2,3,3,233,Loyal Customers,885.4738,13282.107
CUST-002607,479.0,4,3893.5080000000003,2023-09-09 02:14:00,2,3,3,233,Loyal Customers,973.3770000000001,11680.524000000001
CUST-002608,328.0,2,2682.972,2024-02-07 14:10:17,2,1,2,212,At Risk / Lost,1341.486,8048.916000000001
CUST-002609,646.0,2,1376.563,2023-03-26 07:35:18,2,1,1,211,At Risk / Lost,688.2815,4129.689
CUST-002610,12.0,2,3418.38,2024-12-19 01:18:06,2,1,2,212,At Risk / Lost,1709.19,10255.14
CUST-002611,252.0,5,3520.8070000000002,2024-04-23 18:16:43,2,3,2,232,Others,704.1614000000001,10562.421
CUST-002612,769.0,1,1616.085,2022-11-23 04:21:11,2,1,1,211,At Risk / Lost,1616.085,4848.255
CUST-002613,13.0,4,2701.2535000000003,2024-12-18 21:50:20,2,3,2,232,Others,675.3133750000001,8103.7605
CUST-002614,842.0,5,3281.539,2022-09-11 14:43:05,2,3,2,232,Others,656.3078,9844.617
CUST-002615,409.0,3,1304.305,2023-11-18 14:30:38,2,2,1,221,At Risk / Lost,434.7683333333334,3912.915
CUST-002616,479.0,1,1441.444,2023-09-09 07:54:02,2,1,1,211,At Risk / Lost,1441.444,4324.332
CUST-002617,28.0,7,5106.4965,2024-12-03 14:21:38,2,4,3,243,Loyal Customers,729.4995,15319.4895
CUST-002618,73.0,7,4058.8605000000002,2024-10-18 23:39:21,2,4,3,243,Loyal Customers,579.8372142857144,12176.581500000002
CUST-002619,553.0,4,2198.8445,2023-06-27 11:48:18,2,3,1,231,Others,549.711125,6596.5335000000005
CUST-002620,4.0,3,2870.0425,2024-12-27 15:16:47,2,2,2,222,At Risk / Lost,956.6808333333333,8610.1275
CUST-002621,286.0,4,3452.5115,2024-03-19 23:56:37,2,3,2,232,Others,863.127875,10357.5345
CUST-002622,20.0,5,6416.093,2024-12-11 05:55:08,2,3,4,234,Loyal Customers,1283.2186,19248.279
CUST-002623,142.0,5,4270.731,2024-08-11 19:23:38,2,3,3,233,Loyal Customers,854.1461999999999,12812.193
CUST-002624,38.0,5,3752.1015,2024-11-23 13:11:42,2,3,3,233,Loyal Customers,750.4203,11256.304499999998
CUST-002625,216.0,4,4633.628,2024-05-29 09:00:07,2,3,3,233,Loyal Customers,1158.407,13900.883999999998
CUST-002626,200.0,6,5378.148499999999,2024-06-14 15:25:56,2,4,4,244,Loyal Customers,896.3580833333332,16134.445499999998
CUST-002627,292.0,1,1285.4715,2024-03-14 06:48:02,2,1,1,211,At Risk / Lost,1285.4715,3856.4145000000003
CUST-002628,366.0,4,3268.0755000000004,2023-12-31 19:30:02,2,3,2,232,Others,817.0188750000001,9804.2265
CUST-002629,551.0,2,1871.6399999999999,2023-06-28 23:57:30,2,1,1,211,At Risk / Lost,935.8199999999999,5614.92
CUST-002630,927.0,1,795.8300000000002,2022-06-18 14:14:51,2,1,1,211,At Risk / Lost,795.8300000000002,2387.4900000000007
CUST-002631,218.0,4,2948.846,2024-05-27 05:34:59,2,3,2,232,Others,737.2115,8846.538
CUST-002632,676.0,2,2426.112,2023-02-24 18:30:07,2,1,2,212,At Risk / Lost,1213.056,7278.336
CUST-002633,119.0,4,2217.1055,2024-09-03 21:43:34,2,3,1,231,Others,554.276375,6651.316500000001
CUST-002634,74.0,1,2409.109,2024-10-18 04:30:01,2,1,2,212,At Risk / Lost,2409.109,7227.326999999999
CUST-002635,211.0,4,2343.25,2024-06-03 18:40:13,2,3,2,232,Others,585.8125,7029.75
CUST-002636,419.0,4,1970.854,2023-11-08 18:09:16,2,3,1,231,Others,492.7135,5912.562
CUST-002637,188.0,4,3010.9359999999997,2024-06-26 09:36:26,2,3,2,232,Others,752.7339999999999,9032.807999999999
CUST-002638,703.0,1,360.683,2023-01-28 15:19:59,2,1,1,211,At Risk / Lost,360.683,1082.049
CUST-002639,415.0,3,3612.983,2023-11-12 19:04:35,2,2,2,222,At Risk / Lost,1204.3276666666668,10838.949
CUST-002640,173.0,4,6695.550499999999,2024-07-11 01:00:16,2,3,4,234,Loyal Customers,1673.8876249999998,20086.6515
CUST-002641,825.0,2,1510.724,2022-09-28 14:24:39,2,1,1,211,At Risk / Lost,755.362,4532.172
CUST-002642,12.0,3,7588.6275000000005,2024-12-18 23:46:41,2,2,4,224,At Risk / Lost,2529.5425,22765.8825
CUST-002643,540.0,6,6460.3125,2023-07-10 20:56:48,2,4,4,244,Loyal Customers,1076.71875,19380.9375
CUST-002644,67.0,4,5420.9,2024-10-25 18:57:31,2,3,4,234,Loyal Customers,1355.225,16262.699999999999
CUST-002645,1.0,4,4846.281,2024-12-30 21:24:11,2,3,3,233,Loyal Customers,1211.57025,14538.843
CUST-002646,433.0,4,3683.9525,2023-10-25 21:24:09,2,3,3,233,Loyal Customers,920.988125,11051.8575
CUST-002647,120.0,3,4658.21,2024-09-02 20:07:40,2,2,3,223,At Risk / Lost,1552.7366666666667,13974.630000000001
CUST-002648,39.0,5,3222.9159999999997,2024-11-22 21:40:21,2,3,2,232,Others,644.5831999999999,9668.748
CUST-002649,105.0,4,3728.2205,2024-09-17 22:08:29,2,3,3,233,Loyal Customers,932.055125,11184.6615
CUST-002650,642.0,1,1245.1309999999999,2023-03-30 16:29:02,2,1,1,211,At Risk / Lost,1245.1309999999999,3735.3929999999996
CUST-002651,41.0,2,1822.1280000000002,2024-11-19 23:57:34,2,1,1,211,At Risk / Lost,911.0640000000001,5466.384
CUST-002652,331.0,4,4354.4439999999995,2024-02-04 10:48:56,2,3,3,233,Loyal Customers,1088.6109999999999,13063.331999999999
CUST-002653,314.0,2,2790.684,2024-02-21 05:03:52,2,1,2,212,At Risk / Lost,1395.342,8372.052
CUST-002654,402.0,4,5841.3035,2023-11-25 12:59:13,2,3,4,234,Loyal Customers,1460.325875,17523.910499999998
CUST-002655,269.0,2,1774.936,2024-04-06 21:47:42,2,1,1,211,At Risk / Lost,887.468,5324.808
CUST-002656,283.0,5,1622.3360000000002,2024-03-23 09:15:01,2,3,1,231,Others,324.46720000000005,4867.008000000001
CUST-002658,132.0,2,1632.6444999999999,2024-08-21 19:28:41,2,1,1,211,At Risk / Lost,816.3222499999999,4897.933499999999
CUST-002659,69.0,7,9257.755,2024-10-23 03:46:13,2,4,4,244,Loyal Customers,1322.5364285714284,27773.265
CUST-002660,718.0,2,1638.574,2023-01-13 05:51:23,2,1,1,211,At Risk / Lost,819.287,4915.722
CUST-002661,454.0,5,5625.341,2023-10-04 00:59:09,2,3,4,234,Loyal Customers,1125.0682000000002,16876.023
CUST-002662,103.0,5,5746.1089999999995,2024-09-19 05:23:46,2,3,4,234,Loyal Customers,1149.2217999999998,17238.326999999997
CUST-002663,75.0,6,9120.418,2024-10-17 00:11:09,2,4,4,244,Loyal Customers,1520.0696666666665,27361.254
CUST-002664,146.0,3,1926.383,2024-08-07 16:34:50,2,2,1,221,At Risk / Lost,642.1276666666666,5779.148999999999
CUST-002665,201.0,3,4273.6635,2024-06-13 09:06:56,2,2,3,223,At Risk / Lost,1424.5545,12820.9905
CUST-002666,138.0,4,6586.602,2024-08-15 20:16:46,2,3,4,234,Loyal Customers,1646.6505,19759.806
CUST-002667,59.0,5,2731.0085,2024-11-02 10:32:09,2,3,2,232,Others,546.2017,8193.0255
CUST-002668,498.0,5,3677.098,2023-08-21 21:19:49,2,3,3,233,Loyal Customers,735.4196,11031.294
CUST-002669,499.0,5,5867.5445,2023-08-20 04:34:47,2,3,4,234,Loyal Customers,1173.5089,17602.6335
CUST-002670,16.0,4,5130.2285,2024-12-15 12:24:41,2,3,3,233,Loyal Customers,1282.557125,15390.6855
CUST-002671,212.0,7,4357.843,2024-06-02 16:34:20,2,4,3,243,Loyal Customers,622.549,13073.528999999999
CUST-002672,135.0,6,6334.318,2024-08-18 05:38:20,2,4,4,244,Loyal Customers,1055.7196666666666,19002.953999999998
CUST-002673,278.0,5,5392.9695,2024-03-28 12:29:25,2,3,4,234,Loyal Customers,1078.5939,16178.908500000001
CUST-002674,556.0,4,3026.565,2023-06-24 01:45:02,2,3,2,232,Others,756.64125,9079.695
CUST-002675,21.0,4,3251.636,2024-12-10 00:46:26,2,3,2,232,Others,812.909,9754.908
CUST-002676,326.0,4,4225.0865,2024-02-09 14:16:56,2,3,3,233,Loyal Customers,1056.271625,12675.2595
CUST-002677,828.0,1,2360.6349999999998,2022-09-25 12:42:17,2,1,2,212,At Risk / Lost,2360.6349999999998,7081.904999999999
CUST-002679,117.0,4,5012.436,2024-09-05 05:04:26,2,3,3,233,Loyal Customers,1253.109,15037.307999999999
CUST-002680,30.0,3,3688.3605000000002,2024-12-01 13:48:36,2,2,3,223,At Risk / Lost,1229.4535,11065.0815
CUST-002681,19.0,7,6850.4985,2024-12-12 10:27:08,2,4,4,244,Loyal Customers,978.6426428571428,20551.495499999997
CUST-002682,28.0,2,3144.181,2024-12-03 18:33:08,2,1,2,212,At Risk / Lost,1572.0905,9432.543
CUST-002683,667.0,3,5534.5815,2023-03-05 12:42:11,2,2,4,224,At Risk / Lost,1844.8605,16603.7445
CUST-002684,100.0,5,6286.8189999999995,2024-09-22 16:34:27,2,3,4,234,Loyal Customers,1257.3637999999999,18860.457
CUST-002685,426.0,4,2892.3455,2023-11-01 08:53:06,2,3,2,232,Others,723.086375,8677.0365
CUST-002686,5.0,6,6283.996,2024-12-26 01:51:55,2,4,4,244,Loyal Customers,1047.3326666666667,18851.988
CUST-002687,180.0,2,1537.9775,2024-07-04 03:23:41,2,1,1,211,At Risk / Lost,768.98875,4613.9325
CUST-002688,406.0,3,2580.6330000000003,2023-11-21 16:11:19,2,2,2,222,At Risk / Lost,860.2110000000001,7741.899000000001
CUST-002689,253.0,4,4117.606,2024-04-22 13:45:54,2,3,3,233,Loyal Customers,1029.4015,12352.818
CUST-002690,60.0,4,1936.9740000000002,2024-11-01 20:32:43,2,3,1,231,Others,484.24350000000004,5810.9220000000005
CUST-002691,26.0,5,4030.8284999999996,2024-12-05 17:44:28,2,3,3,233,Loyal Customers,806.1656999999999,12092.485499999999
CUST-002692,71.0,4,5934.9405,2024-10-21 14:25:22,2,3,4,234,Loyal Customers,1483.735125,17804.8215
CUST-002693,9.0,4,3787.854,2024-12-22 07:30:17,2,3,3,233,Loyal Customers,946.9635,11363.562
CUST-002694,237.0,4,3512.922,2024-05-08 03:58:55,2,3,2,232,Others,878.2305,10538.766
CUST-002695,208.0,12,18474.8575,2024-06-06 19:18:47,2,4,4,244,Loyal Customers,1539.571458333333,55424.572499999995
CUST-002696,862.0,1,652.7270000000001,2022-08-22 18:55:31,2,1,1,211,At Risk / Lost,652.7270000000001,1958.1810000000003
CUST-002697,314.0,5,4860.161,2024-02-21 18:51:44,2,3,3,233,Loyal Customers,972.0322,14580.483
CUST-002698,515.0,5,3282.466,2023-08-04 05:36:56,2,3,2,232,Others,656.4932,9847.398
CUST-002699,682.0,4,4705.66,2023-02-18 13:19:27,2,3,3,233,Loyal Customers,1176.415,14116.98
CUST-002700,22.0,2,2577.059,2024-12-09 06:31:46,2,1,2,212,At Risk / Lost,1288.5295,7731.177000000001
CUST-002701,329.0,4,3023.852,2024-02-06 22:48:12,2,3,2,232,Others,755.963,9071.556
CUST-002702,58.0,6,6450.8785,2024-11-03 16:38:23,2,4,4,244,Loyal Customers,1075.1464166666667,19352.635500000004
