order_id,customer_id,order_date,payment_method,channel,region,status
ORD-0011980,CUST-004623,2023-07-02 17:09:22,COD,Marketplace,North,Pending
ORD-0011981,CUST-002105,2024-07-18 20:10:42,PayPal,Marketplace,Central,Completed
ORD-0011982,CUST-003118,2024-11-06 07:40:26,Bank Transfer,Mobile App,South,Completed
ORD-0011983,CUST-003497,2024-02-03 23:39:01,CC,Mobile App,West,Completed
ORD-0011984,CUST-001769,2024-10-05 05:38:10,DC,Marketplace,North,Completed
ORD-0011985,CUST-003921,2022-01-16 21:16:33,PayPal,Marketplace,East,Completed
ORD-0011986,CUST-002455,2024-01-03 09:32:51,CC,Mobile App,Central,Completed
ORD-0011987,CUST-003292,2024-11-02 21:36:51,Bank Transfer,Mobile App,Central,Completed
ORD-0011988,CUST-000368,2023-05-30 00:05:21,PayPal,Marketplace,Central,Completed
ORD-0011989,CUST-002832,2023-02-21 04:16:00,COD,Web,Central,Completed
ORD-0011990,CUST-001740,2022-03-04 05:16:31,COD,Mobile App,East,Completed
ORD-0011991,CUST-002385,2023-05-09 01:29:58,COD,Mobile App,South,Completed
ORD-0011992,CUST-003198,2023-12-14 20:49:55,DC,Web,East,Pending
ORD-0011993,CUST-002012,2022-02-08 01:09:25,CC,Marketplace,Central,Pending
ORD-0011994,CUST-000687,2022-08-04 21:18:53,Bank Transfer,Mobile App,West,Completed
ORD-0011995,CUST-003597,2022-08-20 22:40:34,Bank Transfer,Mobile App,West,Completed
ORD-0011996,CUST-001321,2023-07-04 04:48:26,COD,Web,North,Completed
ORD-0011997,CUST-003884,2023-10-07 21:41:52,CC,Web,Central,Cancelled
ORD-0011998,CUST-000345,2022-09-10 07:54:21,COD,Mobile App,North,Completed
ORD-0011999,CUST-002357,2023-10-18 07:56:48,Bank Transfer,Web,South,Completed
ORD-0012000,CUST-003929,2024-10-07 08:01:27,PayPal,Web,North,Completed
ORD-0012001,CUST-001608,2023-11-21 10:37:52,PayPal,Mobile App,South,Completed
ORD-0012002,CUST-002816,2024-01-09 10:16:35,DC,Mobile App,North,Completed
ORD-0012003,CUST-002975,2023-09-24 12:47:09,COD,Marketplace,East,Completed
ORD-0012004,CUST-000532,2022-09-01 09:37:11,PayPal,Marketplace,Central,Completed
ORD-0012005,CUST-000044,2024-03-17 00:04:59,CC,Marketplace,North,Pending
ORD-0012006,CUST-001035,2024-01-29 20:08:20,PayPal,Mobile App,West,Completed
ORD-0012007,CUST-003369,2022-02-09 06:58:25,DC,Marketplace,West,Completed
ORD-0012008,CUST-002622,2024-04-30 23:13:23,PayPal,Marketplace,East,Completed
ORD-0012009,CUST-003073,2024-07-05 19:16:57,DC,Mobile App,Central,Completed
ORD-0012010,CUST-004419,2023-07-05 08:50:35,PayPal,Marketplace,Central,Completed
ORD-0012011,CUST-003247,2023-10-05 04:36:13,COD,Web,West,Completed
ORD-0012012,CUST-002500,2023-10-21 03:30:15,DC,Web,South,Completed
ORD-0012013,CUST-001141,2024-03-30 01:33:57,COD,Web,East,Completed
ORD-0012014,CUST-004912,2023-07-14 09:25:43,CC,Marketplace,West,Completed
ORD-0012015,CUST-004820,2023-06-05 15:19:15,COD,Marketplace,East,Completed
ORD-0012016,CUST-002018,2023-01-20 02:15:01,CC,Mobile App,North,Completed
ORD-0012017,CUST-001259,2024-03-18 04:13:36,Bank Transfer,Web,East,Completed
ORD-0012018,CUST-001056,2023-01-13 18:05:08,Bank Transfer,Marketplace,West,Completed
ORD-0012019,CUST-003836,2024-04-08 08:03:27,Bank Transfer,Marketplace,North,Completed
ORD-0012020,CUST-003953,2022-10-07 19:07:41,CC,Web,Central,Cancelled
ORD-0012021,CUST-003376,2022-07-30 08:32:07,PayPal,Mobile App,Central,Completed
ORD-0012022,CUST-003155,2023-07-27 00:18:52,CC,Mobile App,South,Completed
ORD-0012023,CUST-002986,2024-02-03 16:28:05,COD,Mobile App,North,Pending
ORD-0012024,CUST-004589,2023-09-12 10:16:29,COD,Marketplace,Central,Cancelled
ORD-0012025,CUST-001489,2024-05-31 03:08:50,CC,Web,East,Completed
ORD-0012026,CUST-004408,2024-12-09 13:19:59,Bank Transfer,Mobile App,South,Completed
ORD-0012027,CUST-003712,2022-06-24 19:28:13,PayPal,Web,Central,Completed
ORD-0012028,CUST-000788,2024-02-07 23:06:06,Bank Transfer,Web,East,Completed
ORD-0012029,CUST-002498,2024-08-10 21:08:12,PayPal,Mobile App,South,Completed
ORD-0012030,CUST-000773,2022-09-23 07:09:30,CC,Web,South,Completed
ORD-0012031,CUST-000938,2024-07-25 12:42:57,CC,Web,East,Completed
ORD-0012032,CUST-002492,2024-04-08 19:45:34,CC,Web,North,Completed
ORD-0012033,CUST-001028,2022-02-18 11:59:29,COD,Marketplace,North,Completed
ORD-0012034,CUST-003683,2024-10-22 10:26:34,DC,Marketplace,Central,Completed
ORD-0012035,CUST-002050,2024-10-28 17:47:26,COD,Mobile App,East,Refunded
ORD-0012036,CUST-003070,2023-08-29 17:54:18,CC,Web,South,Completed
ORD-0012037,CUST-001822,2022-07-05 02:23:33,PayPal,Mobile App,West,Pending
ORD-0012038,CUST-003116,2023-03-16 00:19:01,Bank Transfer,Mobile App,West,Completed
ORD-0012039,CUST-001521,2024-05-29 03:19:02,COD,Marketplace,Central,Completed
ORD-0012040,CUST-003647,2023-04-22 18:21:19,Bank Transfer,Mobile App,Central,Refunded
ORD-0012041,CUST-001475,2024-04-22 21:46:31,DC,Marketplace,North,Completed
ORD-0012042,CUST-001175,2022-12-17 05:10:34,COD,Marketplace,North,Pending
ORD-0012043,CUST-002320,2024-11-26 21:52:55,PayPal,Mobile App,North,Completed
ORD-0012044,CUST-002753,2023-05-14 15:22:54,CC,Mobile App,Central,Cancelled
ORD-0012045,CUST-002818,2024-04-17 17:40:12,DC,Marketplace,East,Completed
ORD-0012046,CUST-003707,2023-07-02 13:50:00,PayPal,Mobile App,North,Completed
ORD-0012047,CUST-001590,2023-01-24 22:14:02,Bank Transfer,Web,West,Completed
ORD-0012048,CUST-000855,2024-08-02 22:49:40,PayPal,Mobile App,West,Completed
ORD-0012049,CUST-002145,2022-09-19 02:27:54,Bank Transfer,Web,North,Completed
ORD-0012050,CUST-000016,2024-05-07 19:06:56,Bank Transfer,Mobile App,North,Completed
ORD-0012051,CUST-002670,2024-05-05 07:32:09,CC,Marketplace,West,Completed
ORD-0012052,CUST-001546,2022-11-03 11:12:11,Bank Transfer,Mobile App,East,Completed
ORD-0012053,CUST-002622,2023-01-22 18:25:42,Bank Transfer,Marketplace,South,Completed
ORD-0012054,CUST-003381,2023-03-14 03:01:17,PayPal,Web,Central,Completed
ORD-0012055,CUST-000965,2022-02-20 03:49:48,COD,Marketplace,West,Completed
ORD-0012056,CUST-003809,2022-08-22 13:37:34,Bank Transfer,Mobile App,Central,Pending
ORD-0012057,CUST-004273,2022-10-20 11:42:16,COD,Web,West,Pending
ORD-0012058,CUST-001670,2022-12-21 20:27:52,CC,Mobile App,South,Completed
ORD-0012059,CUST-003617,2022-11-01 06:15:16,DC,Marketplace,East,Completed
ORD-0012060,CUST-002048,2022-10-29 19:35:04,COD,Marketplace,East,Completed
ORD-0012061,CUST-001978,2023-03-31 16:09:53,COD,Mobile App,South,Completed
ORD-0012062,CUST-003787,2022-08-17 06:10:26,Bank Transfer,Marketplace,West,Completed
ORD-0012063,CUST-001195,2023-02-10 05:33:56,DC,Web,North,Cancelled
ORD-0012064,CUST-003959,2024-09-30 17:00:55,Bank Transfer,Marketplace,Central,Completed
ORD-0012065,CUST-000432,2022-12-08 02:23:57,CC,Mobile App,East,Pending
ORD-0012066,CUST-002605,2023-08-15 03:27:15,PayPal,Web,Central,Completed
ORD-0012067,CUST-001011,2024-06-24 10:41:51,Bank Transfer,Web,West,Completed
ORD-0012068,CUST-000202,2022-12-08 02:14:57,CC,Mobile App,East,Completed
ORD-0012069,CUST-001458,2024-02-21 02:48:33,CC,Mobile App,West,Completed
ORD-0012070,CUST-004517,2023-05-18 00:56:56,Bank Transfer,Web,South,Completed
ORD-0012071,CUST-002141,2024-08-08 13:30:19,COD,Mobile App,North,Completed
ORD-0012072,CUST-004366,2022-09-21 12:49:27,DC,Marketplace,South,Completed
ORD-0012073,CUST-001040,2023-10-29 06:30:20,COD,Web,North,Completed
ORD-0012074,CUST-004588,2023-01-25 03:44:17,CC,Mobile App,East,Completed
ORD-0012075,CUST-001966,2023-12-24 21:49:25,DC,Web,East,Completed
ORD-0012076,CUST-000295,2024-09-15 12:07:51,COD,Web,South,Cancelled
ORD-0012077,CUST-002151,2023-08-03 15:46:41,Bank Transfer,Web,North,Completed
ORD-0012078,CUST-002474,,COD,Marketplace,West,Completed
ORD-0012079,CUST-000826,2024-10-15 03:44:21,PayPal,Web,Central,Completed
ORD-0012080,CUST-004079,2022-05-28 12:49:45,COD,Marketplace,West,Completed
ORD-0012081,CUST-002500,2023-08-17 19:30:37,CC,Web,North,Completed
ORD-0012082,CUST-000719,2022-02-06 21:13:03,COD,Web,West,Completed
ORD-0012083,CUST-004440,2024-11-30 12:04:26,PayPal,Web,South,Pending
ORD-0012084,CUST-003815,2023-02-19 14:13:30,CC,Marketplace,Central,Completed
ORD-0012085,CUST-002301,2022-10-14 21:38:37,COD,Web,South,Completed
ORD-0012086,CUST-001847,2023-01-04 03:47:08,CC,Web,North,Completed
ORD-0012087,CUST-001591,2024-01-09 13:14:07,DC,Marketplace,West,Completed
ORD-0012088,CUST-001402,2023-12-24 11:47:41,CC,Marketplace,West,Completed
ORD-0012089,CUST-004033,2023-05-21 21:46:24,PayPal,Web,West,Pending
ORD-0012090,CUST-003701,2023-02-21 01:26:09,DC,Web,South,Cancelled
ORD-0012091,CUST-001089,2022-10-30 06:20:31,PayPal,Marketplace,West,Completed
ORD-0012092,CUST-002603,2024-01-28 23:14:04,DC,Web,East,Pending
ORD-0012093,CUST-004737,2024-07-16 18:51:38,DC,Marketplace,East,Completed
ORD-0012094,CUST-000018,2024-03-12 07:55:57,Bank Transfer,Mobile App,West,Completed
ORD-0012095,CUST-002354,2022-05-13 02:57:05,DC,Marketplace,South,Completed
ORD-0012096,CUST-004721,2023-02-01 18:47:23,CC,Marketplace,South,Completed
ORD-0012097,CUST-001524,2022-11-25 00:20:06,Bank Transfer,Marketplace,East,Completed
ORD-0012098,CUST-001634,2022-11-04 01:35:05,CC,Mobile App,South,Completed
ORD-0012099,CUST-000703,2023-09-09 21:51:53,COD,Mobile App,South,Pending
ORD-0012100,CUST-004388,2022-06-10 04:14:06,COD,Web,South,Completed
ORD-0012101,CUST-001131,2022-03-03 17:32:24,COD,Web,West,Cancelled
ORD-0012102,CUST-004159,2023-03-01 09:46:31,Bank Transfer,Web,West,Pending
ORD-0012103,CUST-002212,2024-04-20 05:00:14,PayPal,Marketplace,West,Completed
ORD-0012104,CUST-001954,2023-01-18 04:38:36,DC,Marketplace,North,Completed
ORD-0012105,CUST-000451,2023-01-10 23:41:52,DC,Mobile App,West,Completed
ORD-0012106,CUST-001205,2024-04-22 19:49:01,CC,Web,South,Completed
ORD-0012107,CUST-004648,2024-10-02 10:59:14,COD,Mobile App,Central,Completed
ORD-0012108,CUST-002281,2023-12-06 09:11:00,COD,Marketplace,South,Completed
ORD-0012109,CUST-004615,2024-06-16 01:56:33,CC,Web,East,Completed
ORD-0012110,CUST-003537,2024-06-15 11:40:35,Bank Transfer,Web,North,Completed
ORD-0012111,CUST-001883,2023-11-16 10:41:34,COD,Marketplace,South,Pending
ORD-0012112,CUST-000692,2023-12-08 04:45:27,DC,Marketplace,South,Completed
ORD-0012113,CUST-000840,2023-03-15 15:05:44,COD,Web,East,Completed
ORD-0012114,CUST-002206,2022-07-29 04:46:58,DC,Mobile App,South,Completed
ORD-0012115,CUST-003691,2024-03-28 02:50:36,DC,Web,West,Completed
ORD-0012116,CUST-002988,,PayPal,Mobile App,South,Completed
ORD-0012117,CUST-002429,2022-02-23 10:48:24,COD,Web,South,Completed
ORD-0012118,CUST-000627,2024-02-02 13:09:44,CC,Marketplace,West,Completed
ORD-0012119,CUST-000883,2022-12-22 19:45:13,PayPal,Web,West,Completed
ORD-0012120,CUST-000902,2023-10-09 17:22:08,CC,Mobile App,South,Completed
ORD-0012121,CUST-004638,2024-12-12 08:26:43,DC,Marketplace,West,Completed
ORD-0012122,CUST-000384,2024-11-20 09:26:35,DC,Web,West,Completed
ORD-0012123,CUST-001906,2023-09-20 13:58:27,Bank Transfer,Mobile App,South,Cancelled
ORD-0012124,CUST-000016,2023-01-13 21:12:30,Bank Transfer,Marketplace,North,Completed
ORD-0012125,CUST-001402,2024-08-20 07:09:59,Bank Transfer,Web,South,Completed
ORD-0012126,CUST-001934,2022-09-02 07:19:42,CC,Mobile App,South,Completed
ORD-0012127,CUST-000606,2022-09-17 05:44:12,COD,Web,Central,Completed
ORD-0012128,CUST-003493,2023-05-24 16:03:28,PayPal,Web,East,Completed
ORD-0012129,CUST-001886,2024-08-22 16:03:53,Bank Transfer,Web,Central,Completed
ORD-0012130,CUST-000670,2024-03-12 09:56:06,CC,Marketplace,West,Completed
ORD-0012131,CUST-002295,2023-09-08 19:30:32,Bank Transfer,Marketplace,South,Completed
ORD-0012132,CUST-003947,2022-01-11 02:58:17,DC,Mobile App,Central,Completed
ORD-0012133,CUST-003267,2022-08-06 08:40:37,DC,Mobile App,East,Completed
ORD-0012134,CUST-000329,2024-09-15 12:54:52,CC,Marketplace,West,Completed
ORD-0012135,CUST-000432,2023-08-25 08:16:15,Bank Transfer,Web,East,Completed
ORD-0012136,CUST-001461,2024-11-02 07:30:40,DC,Mobile App,West,Refunded
ORD-0012137,CUST-000463,2022-10-22 07:12:19,Bank Transfer,Marketplace,South,Completed
ORD-0012138,CUST-004487,2023-10-24 21:25:35,COD,Web,West,Completed
ORD-0012139,CUST-004666,2024-11-15 21:16:06,COD,Mobile App,West,Completed
ORD-0012140,CUST-003075,2022-09-14 21:44:17,DC,Mobile App,South,Completed
ORD-0012141,CUST-000563,2023-04-19 02:18:15,PayPal,Mobile App,Central,Completed
ORD-0012142,CUST-002205,2022-12-09 14:38:13,DC,Mobile App,Central,Pending
ORD-0012143,CUST-002475,2022-09-29 03:36:00,CC,Web,East,Completed
ORD-0012144,CUST-001925,2023-07-22 13:56:44,CC,Marketplace,Central,Cancelled
ORD-0012145,CUST-001068,2024-12-26 22:23:14,COD,Marketplace,North,Completed
ORD-0012146,CUST-004649,2024-03-15 11:20:05,COD,Web,South,Completed
ORD-0012147,CUST-000004,2023-02-01 07:52:06,COD,Marketplace,South,Completed
ORD-0012148,CUST-000324,2024-04-09 01:39:16,COD,Mobile App,East,Completed
ORD-0012149,CUST-001799,2023-04-10 04:14:40,PayPal,Web,Central,Completed
ORD-0012150,CUST-000444,2022-06-07 20:57:55,COD,Marketplace,North,Completed
ORD-0012151,CUST-003308,2024-03-03 11:49:06,PayPal,Marketplace,North,Completed
ORD-0012152,CUST-003985,2024-01-29 21:00:34,COD,Web,Central,Completed
ORD-0012153,CUST-000826,2024-05-19 06:23:16,COD,Mobile App,North,Completed
ORD-0012154,CUST-000868,2022-07-03 05:09:34,DC,Mobile App,North,Completed
ORD-0012155,CUST-002691,2024-02-07 19:56:33,PayPal,Marketplace,West,Completed
ORD-0012156,CUST-001835,2024-01-05 05:50:21,COD,Web,East,Pending
ORD-0012157,CUST-003007,2024-07-31 13:01:17,DC,Web,Central,Completed
ORD-0012158,CUST-003859,2023-03-07 19:28:17,PayPal,Web,South,Completed
ORD-0012159,CUST-003597,2024-02-06 05:56:56,COD,Marketplace,North,Completed
ORD-0012160,CUST-004481,2024-10-14 00:53:28,CC,Marketplace,North,Pending
ORD-0012161,CUST-004015,2024-12-22 19:34:15,COD,Mobile App,South,Completed
ORD-0012162,CUST-000138,2024-12-18 02:44:44,PayPal,Marketplace,West,Cancelled
ORD-0012163,CUST-003270,2024-02-06 12:15:18,COD,Marketplace,East,Completed
ORD-0012164,CUST-003807,2022-10-25 10:58:11,Bank Transfer,Mobile App,South,Completed
ORD-0012165,CUST-004749,2023-02-20 15:39:24,DC,Web,South,Completed
ORD-0012166,CUST-002190,2023-03-09 20:23:04,PayPal,Mobile App,South,Completed
ORD-0012167,CUST-002027,2023-06-26 11:07:19,COD,Web,South,Completed
ORD-0012168,CUST-002966,2024-05-05 05:53:19,PayPal,Mobile App,South,Completed
ORD-0012169,CUST-000269,2022-04-04 00:12:21,Bank Transfer,Marketplace,South,Completed
ORD-0012170,CUST-000308,2023-10-29 21:51:37,CC,Web,East,Completed
ORD-0012171,CUST-004136,2022-06-08 01:47:19,Bank Transfer,Marketplace,North,Completed
ORD-0012172,CUST-003696,2023-11-01 06:48:06,PayPal,Mobile App,North,Completed
ORD-0012173,CUST-003989,2024-09-28 20:42:51,COD,Web,South,Completed
ORD-0012174,CUST-001646,2023-08-08 05:46:06,CC,Mobile App,North,Completed
ORD-0012175,CUST-003463,2023-01-13 23:43:40,PayPal,Mobile App,West,Completed
ORD-0012176,CUST-001159,2024-10-19 17:31:34,PayPal,Marketplace,East,Completed
ORD-0012177,CUST-002864,2022-01-01 21:59:04,CC,Web,West,Cancelled
ORD-0012178,CUST-000837,2022-05-09 03:11:32,CC,Marketplace,West,Completed
ORD-0012179,CUST-000237,2024-05-05 16:41:37,COD,Web,South,Completed
ORD-0012180,CUST-000534,2023-02-13 14:10:47,COD,Marketplace,South,Completed
ORD-0012181,CUST-000270,2024-02-18 00:07:53,DC,Mobile App,East,Completed
ORD-0012182,CUST-003387,2024-04-21 19:41:32,PayPal,Marketplace,West,Completed
ORD-0012183,CUST-000349,2024-10-24 05:51:35,CC,Marketplace,Central,Completed
ORD-0012184,CUST-003722,2023-08-12 15:35:54,COD,Marketplace,Central,Completed
ORD-0012185,CUST-000016,2023-06-06 12:56:50,Bank Transfer,Mobile App,South,Pending
ORD-0012186,CUST-001532,2022-10-20 11:00:47,COD,Mobile App,Central,Completed
ORD-0012187,CUST-002936,2023-01-09 10:40:47,COD,Web,North,Completed
ORD-0012188,CUST-000593,2023-11-29 04:30:32,COD,Web,South,Completed
ORD-0012189,CUST-003273,2024-03-09 03:53:50,PayPal,Mobile App,North,Completed
ORD-0012190,CUST-003309,2022-04-20 03:45:20,DC,Marketplace,North,Completed
ORD-0012191,CUST-004070,2024-07-22 13:33:55,DC,Marketplace,South,Completed
ORD-0012192,CUST-004411,2022-11-14 21:11:29,Bank Transfer,Marketplace,West,Completed
ORD-0012193,CUST-001230,2022-12-27 22:01:08,PayPal,Web,East,Completed
ORD-0012194,CUST-001876,2022-12-10 04:17:44,PayPal,Web,Central,Completed
ORD-0012195,CUST-002652,2023-09-14 12:49:06,Bank Transfer,Marketplace,Central,Completed
ORD-0012196,CUST-003061,2022-07-11 04:43:22,CC,Web,West,Completed
ORD-0012197,CUST-001736,2023-04-26 13:12:44,COD,Marketplace,West,Completed
ORD-0012198,CUST-002077,2023-11-09 18:34:44,CC,Web,West,Completed
ORD-0012199,CUST-000967,2024-07-26 23:57:07,PayPal,Web,North,Completed
ORD-0012200,CUST-003039,2022-02-18 01:19:38,PayPal,Web,North,Completed
ORD-0012201,CUST-002478,2024-10-29 05:03:39,COD,Mobile App,West,Completed
ORD-0012202,CUST-002295,2022-12-03 02:16:57,Bank Transfer,Web,Central,Refunded
ORD-0012203,CUST-002766,2022-08-25 18:36:45,PayPal,Mobile App,North,Completed
ORD-0012204,CUST-003063,2023-04-25 00:30:26,CC,Web,South,Completed
ORD-0012205,CUST-000827,2023-09-30 22:48:09,PayPal,Web,South,Completed
ORD-0012206,CUST-002429,2023-08-27 02:55:37,PayPal,Web,East,Completed
ORD-0012207,CUST-002957,2022-06-16 13:04:28,DC,Marketplace,West,Completed
ORD-0012208,CUST-000749,2023-03-22 15:09:35,PayPal,Mobile App,West,Completed
ORD-0012209,CUST-003443,2024-04-22 00:54:14,CC,Mobile App,Central,Completed
ORD-0012210,CUST-004278,2023-04-11 03:43:06,COD,Mobile App,West,Completed
ORD-0012211,CUST-002226,2024-05-14 10:11:13,Bank Transfer,Marketplace,East,Completed
ORD-0012212,CUST-003183,2022-06-12 18:03:35,Bank Transfer,Web,West,Completed
ORD-0012213,CUST-003861,2023-08-05 02:49:00,DC,Web,North,Completed
ORD-0012214,CUST-001260,2023-07-23 21:45:42,Bank Transfer,Marketplace,West,Completed
ORD-0012215,CUST-002310,2022-09-03 03:19:30,COD,Marketplace,Central,Completed
ORD-0012216,CUST-004006,2023-01-09 03:21:42,CC,Web,North,Completed
ORD-0012217,CUST-004419,2022-06-30 11:10:06,COD,Marketplace,East,Completed
ORD-0012218,CUST-004754,2024-12-30 23:34:21,DC,Web,West,Refunded
ORD-0012219,CUST-001958,2024-09-07 22:49:23,Bank Transfer,Marketplace,East,Pending
ORD-0012220,CUST-001684,2022-05-07 00:12:09,PayPal,Web,North,Completed
ORD-0012221,CUST-001070,2022-10-26 15:52:02,PayPal,Mobile App,Central,Completed
ORD-0012222,CUST-003115,2024-02-14 20:47:11,DC,Web,Central,Completed
ORD-0012223,CUST-001257,2022-06-19 07:04:11,COD,Web,West,Completed
ORD-0012224,CUST-002957,2023-05-03 12:57:25,PayPal,Web,North,Completed
ORD-0012225,CUST-004927,2024-05-23 05:49:36,PayPal,Mobile App,Central,Completed
ORD-0012226,CUST-002368,2023-06-02 03:09:41,COD,Mobile App,South,Completed
ORD-0012227,CUST-001104,2024-12-17 06:16:10,Bank Transfer,Marketplace,South,Completed
ORD-0012228,CUST-001663,2022-04-13 12:45:31,DC,Mobile App,North,Completed
ORD-0012229,CUST-001767,2023-09-06 03:13:50,PayPal,Mobile App,East,Pending
ORD-0012230,CUST-002489,2022-04-29 11:40:09,CC,Web,Central,Completed
ORD-0012231,CUST-001970,2022-08-13 22:06:23,CC,Marketplace,North,Completed
ORD-0012232,CUST-002912,2022-03-16 07:12:56,CC,Mobile App,North,Completed
ORD-0012233,CUST-004133,2024-12-10 15:37:27,PayPal,Marketplace,West,Completed
ORD-0012234,CUST-002598,2024-08-11 04:54:49,COD,Mobile App,South,Completed
ORD-0012235,CUST-001417,2022-05-13 00:00:39,CC,Marketplace,Central,Completed
ORD-0012236,CUST-000655,2024-06-07 06:42:19,Bank Transfer,Marketplace,East,Pending
ORD-0012237,CUST-001288,2024-01-11 00:35:26,Bank Transfer,Web,East,Completed
ORD-0012238,CUST-002155,2024-12-23 11:30:42,Bank Transfer,Web,West,Completed
ORD-0012239,CUST-000574,2024-06-17 16:46:06,CC,Mobile App,East,Completed
ORD-0012240,CUST-004313,2022-07-03 16:39:00,DC,Web,West,Refunded
ORD-0012241,CUST-004750,2022-09-02 05:18:27,CC,Web,North,Completed
ORD-0012242,CUST-000022,2022-11-01 19:27:15,PayPal,Marketplace,West,Completed
ORD-0012243,CUST-000502,2023-05-17 07:33:43,PayPal,Web,North,Completed
ORD-0012244,CUST-004070,2024-11-10 21:57:10,Bank Transfer,Marketplace,South,Completed
ORD-0012245,CUST-004427,2023-06-19 22:42:12,COD,Mobile App,South,Completed
ORD-0012246,CUST-001827,2024-11-10 04:06:52,COD,Web,Central,Completed
ORD-0012247,CUST-001781,2024-04-07 07:09:42,Bank Transfer,Marketplace,South,Completed
ORD-0012248,CUST-002355,2023-05-29 02:41:04,DC,Web,West,Completed
ORD-0012249,CUST-003297,2024-02-08 14:30:23,PayPal,Marketplace,South,Completed
ORD-0012250,CUST-002920,2022-07-23 01:32:50,COD,Marketplace,South,Completed
ORD-0012251,CUST-000053,2022-12-03 05:08:09,CC,Marketplace,South,Pending
ORD-0012252,CUST-002729,2023-10-22 19:15:10,Bank Transfer,Marketplace,West,Completed
ORD-0012253,CUST-000204,2023-04-13 06:23:16,PayPal,Mobile App,Central,Completed
ORD-0012254,CUST-003741,2022-11-24 15:18:44,COD,Mobile App,West,Completed
ORD-0012255,CUST-003133,2024-08-22 13:50:03,DC,Mobile App,East,Completed
ORD-0012256,CUST-002991,2024-01-27 21:48:12,DC,Mobile App,West,Completed
ORD-0012257,CUST-003371,2024-11-22 11:01:57,DC,Marketplace,Central,Completed
ORD-0012258,CUST-004436,2024-02-05 17:30:06,DC,Marketplace,North,Completed
ORD-0012259,CUST-001246,2022-10-09 20:36:21,PayPal,Marketplace,East,Completed
ORD-0012260,CUST-002298,2022-05-13 10:59:41,DC,Mobile App,South,Completed
ORD-0012261,CUST-004012,2024-08-13 19:41:17,PayPal,Web,South,Completed
ORD-0012262,CUST-002209,2023-01-22 16:11:52,CC,Mobile App,North,Completed
ORD-0012263,CUST-004482,2022-03-14 02:21:13,CC,Mobile App,South,Completed
ORD-0012264,CUST-002982,2022-10-04 02:39:01,CC,Mobile App,Central,Completed
ORD-0012265,CUST-004919,2024-09-04 01:57:57,COD,Marketplace,North,Completed
ORD-0012266,CUST-003695,2024-09-03 14:09:35,DC,Mobile App,South,Completed
ORD-0012267,CUST-003279,2022-10-28 12:15:04,CC,Marketplace,West,Completed
ORD-0012268,CUST-000022,2024-05-28 09:13:14,DC,Marketplace,Central,Pending
ORD-0012269,CUST-003689,2023-03-24 05:45:53,DC,Web,West,Completed
ORD-0012270,CUST-003835,2023-06-08 06:24:42,CC,Marketplace,West,Completed
ORD-0012271,CUST-002900,2022-12-12 21:01:25,CC,Web,Central,Completed
ORD-0012272,CUST-000870,2023-05-16 10:31:33,DC,Mobile App,West,Completed
ORD-0012273,CUST-003082,2024-10-14 06:33:20,COD,Mobile App,South,Completed
ORD-0012274,CUST-002142,2023-06-11 17:23:49,CC,Mobile App,East,Completed
ORD-0012275,CUST-004532,2022-02-03 23:26:42,Bank Transfer,Web,West,Completed
ORD-0012276,CUST-001093,2022-04-03 03:42:40,PayPal,Mobile App,East,Completed
ORD-0012277,CUST-001672,2022-11-17 20:49:24,COD,Marketplace,West,Completed
ORD-0012278,CUST-000566,2022-11-29 23:03:53,CC,Marketplace,South,Completed
ORD-0012279,CUST-003786,2022-02-14 01:37:43,PayPal,Mobile App,East,Completed
ORD-0012280,CUST-001899,2022-10-18 19:11:54,PayPal,Marketplace,South,Completed
ORD-0012281,CUST-001324,2022-05-21 15:20:26,DC,Marketplace,North,Pending
ORD-0012282,CUST-000127,2023-09-24 02:17:56,CC,Web,South,Completed
ORD-0012283,CUST-000662,2023-03-31 23:45:40,PayPal,Mobile App,Central,Completed
ORD-0012284,CUST-004401,2024-08-16 08:26:53,CC,Mobile App,South,Completed
ORD-0012285,CUST-001148,2022-04-25 08:56:39,DC,Mobile App,Central,Completed
ORD-0012286,CUST-003524,2022-12-12 22:52:26,Bank Transfer,Mobile App,South,Pending
ORD-0012287,CUST-001973,2024-06-11 11:45:57,COD,Web,South,Completed
ORD-0012288,CUST-004450,2022-08-16 18:59:59,DC,Marketplace,North,Completed
ORD-0012289,CUST-000058,2024-07-29 10:51:32,CC,Web,North,Completed
ORD-0012290,CUST-000438,2023-06-29 06:45:05,PayPal,Marketplace,East,Completed
ORD-0012291,CUST-003728,2022-10-16 00:46:17,PayPal,Mobile App,South,Completed
ORD-0012292,CUST-000171,2022-09-22 17:45:37,Bank Transfer,Marketplace,Central,Completed
ORD-0012293,CUST-000728,2023-09-21 02:01:47,DC,Marketplace,Central,Completed
ORD-0012294,CUST-000602,2024-08-31 15:49:41,DC,Marketplace,East,Completed
ORD-0012295,CUST-002784,2024-10-28 21:26:25,PayPal,Mobile App,Central,Completed
ORD-0012296,CUST-003870,2023-08-10 04:02:05,PayPal,Mobile App,West,Completed
ORD-0012297,CUST-001197,2024-06-11 01:52:01,COD,Mobile App,West,Completed
ORD-0012298,CUST-001287,2024-12-21 23:35:30,COD,Marketplace,North,Completed
ORD-0012299,CUST-000057,2023-04-24 07:29:06,Bank Transfer,Mobile App,West,Pending
ORD-0012300,CUST-000029,2024-10-17 02:27:14,Bank Transfer,Web,East,Completed
